novel_author,novel_introduction,novel_name,novel_redu,novel_shoucang,novel_startdate,novel_status,novel_tag,novel_updatedate,novel_url,novel_zishu 
伊璇,晓月是波塞莉亚海港城市有名的花花公子，在一次意外中他招惹了隼（圣翼）骑士团的月亮之称的天马骑士伊伽贝拉，伊伽贝拉由此对晓月心生反感，而他们的父母却毫不知情，晓月的父亲早年间曾对伊伽贝拉家族帮助很大，怀着知遇之恩，两大家族决定让晓月与伊伽贝拉定下婚约，得知此事的伊伽贝拉震惊万分，经过深思熟虑之后，她决定无论如何也要阻止这状婚事，无奈父母已经先入为主，对晓月很是满意，伊伽贝拉决定从另一边着手，让晓月自己知难而退...,晓月协奏曲,10.3万,43,2016-08-28 15:39,"
                        
                            连载中                    ",幻想|恋爱|异界,2016-08-30 13:04,http://www.linovel.net/book/101081.html,3117
雪之下白,"突然闯入生活的银发少女，就发生在身边的神隐。当日常越来越不日常，一无所知的柳川泽终将会知晓这个世界的真相。
在那之前千万别死啊！哥哥这么向天祈祷。
在死之前一定要让我救回你！哥哥这么对自己发誓。
时间还将流逝……",倘若世界满是虚假,12.8万,54,2016-04-03 21:21,"
                        
                            连载中                    ",战斗|恋爱|科幻|第一回轻小说新人赏 中篇,2016-08-30 14:24,http://www.linovel.net/book/100138.html,2.2万
慵懒的兔子碳,"        平静的小村庄，平静的日子。
         有一天
          村里的一位少年提着长刀，改变了这平静的日常。
         村民们哭喊着，逃跑着，绝望着。
         少年一点点走近了。
          ………………
",折翼,11万,50,2016-08-14 18:10,"
                        
                            连载中                    ",战斗|恋爱|后宫,2016-08-30 15:52,http://www.linovel.net/book/100989.html,3.2万
鸣鸢天照,"【食用前请注意！本文作者早已懒癌末期！】
突然有一天，人类最强从众人的眼前消失了。
突然有一天，人类最强被找到了。
“终于找到你了！人类最强！”
“有事吗？没事的话我要睡了。”
“不！现在只有你能打败恶龙了！成为勇者吧！”
“……不要。”
“为什么？拯救大家不好吗？”
“哈唔~麻烦，有那个时间还不如去通关游戏呢。”
黑发的少年打了个呵欠，打开窗户，将从刚才就一直打扰自己睡眠的老者给扔下了楼。
于是，帝国被恶龙毁了。",人类最强？啧，不想当啊。,12.1万,102,2016-06-13 22:26,"
                        
                            连载中                    ",幻想|战斗|第一回轻小说新人赏 长篇,2016-08-31 17:44,http://www.linovel.net/book/100557.html,9449
hanasakisei,"MMD有感，性转，无趣妄想，短篇同人，百合，末考史不合之处见谅，不喜勿入。
结合荆轲百科与MMD的脑洞物",沉迷秦王无法自拔,8.6万,30,2016-08-31 15:21,"
                        
                            连载中                    ",同人,2016-08-31 18:48,http://www.linovel.net/book/101097.html,6685
嘘月,"每个人的灵魂都有着各自的强度与色彩。
但一个人的身体里寄宿着两个灵魂，那会发生什么事情呢？",W·灵魂武装,9.9万,44,2016-08-31 18:59,"
                        
                            连载中                    ",超能力,2016-08-31 19:07,http://www.linovel.net/book/101099.html,4626
书签,"当各位死去的时候有没有感到些许的不甘？
想活下去，自己是无辜的，为什么只有自己受到这样的待遇。
那么来给予一个机会好了。
不来方自毙得到了这样的一个机会。
由少女口中所说。
「倘若想活下去的话就先来杀死一个人好了」
而在这之后，故事才刚刚拉开帷幕。",亡者死后的乐园,22.3万,138,2016-05-16 15:37,"
                        
                            连载中                    ",幻想|恋爱|悬疑|第一回轻小说新人赏 中篇,2016-08-31 19:33,http://www.linovel.net/book/100295.html,7.2万
笑活子,"可爱的学妹的恋爱故事。
以“街角 死者苏生 下雨天”为三题的作文。",雨夜的死者复活仪式,8.8万,31,2016-08-30 21:05,"
                        
                            已完结                    ",幻想|恋爱|恐怖,2016-08-31 20:55,http://www.linovel.net/book/101089.html,3401
笑活子,一时兴起的故事，有想要拿来冲新人赏的想法。,轮椅侦探的疑惑,9.3万,42,2016-08-30 21:11,"
                        
                            连载中                    ",校园|治愈|悬疑,2016-08-31 20:56,http://www.linovel.net/book/101090.html,4340
eniacmike,"  哪一个人不会珍惜自己的生命呢，然而对于我来说，没有你的存在，生命毫无疑义。
        克莱斯特，周围人人公认的人畜无害的精灵族？少年，与她？与她？的邂逅与约定，使他踏上了一段充满着无数未知可能性的旅途。
        嘛，是魔幻吗，又或者是科幻呢？几年没写过文章了，真的很紧张，请大家见谅。",脉动的心跳奏响的唯美恋歌,9.4万,37,2016-08-26 17:22,"
                        
                            连载中                    ",幻想|战斗|恋爱,2016-09-01 06:50,http://www.linovel.net/book/101074.html,3.4万
净心,继，《三日间的幸福》的短篇小说。已楠木先生的青梅竹马姬野小姐为主要视角来描写。,《楠木所不知道的我》,10.1万,37,2016-09-01 20:35,"
                        
                            已完结                    ",同人,2016-09-01 20:38,http://www.linovel.net/book/101105.html,1.1万
寒尘,七星逐末落尘间，堕入洪荒沉万年。九转道成登天路，缥缈重霄天外仙。一曲逍遥红尘叹，叹尽千古繁华多少事，七世七离的羁绊，道尽多少天下事........,星空永痕,9.1万,33,2016-08-30 21:11,"
                        
                            连载中                    ",幻想|战斗|搞笑,2016-09-02 22:09,http://www.linovel.net/book/101091.html,8212
心神闪漾,"        既然存在着各式各样的生命，那么就证明很久以前就都存在，并且都会受到各种恩赐或制裁。
        时间是这些生物的枷锁，无论如何终究会被束缚。
        每个生物天生受到的恩赐天生不同，与其妄自菲薄，不如去探索自己那梦幻的世界，在那里，你就会发现自己什么事情都能做到，因为这里是一个只属于自己的世界，自己所创造出来的世界。
        然而，对于某些禁忌，越是知道危险却越是想触及，或是希望，或是绝望。
        贪婪、色欲、暴食、嫉妒、懒惰、傲慢、暴怒，当生物们被赋予这些。
        我能做什么，你能做什么。
        我不能做什么，你不能做什么。
        结果只有一个。",赞颂这充满梦幻的世界,10.7万,55,2016-07-25 18:36,"
                        
                            连载中                    ",幻想|战斗|异界,2016-09-02 23:07,http://www.linovel.net/book/100887.html,8万
星尘遗梦,烈焰与雷光眷顾的少年，在异端横行的混乱时代，为了守护挚爱的家人们，展开了那雷与焰的翅膀。,雷与焰的赞歌,9.3万,42,2016-08-21 15:18,"
                        
                            连载中                    ",战斗|校园|后宫,2016-08-21 22:47,http://www.linovel.net/book/101048.html,1万
tinkou1979@163.com,"我，一个沉迷在魔兽世界，没有女朋友，单位里没人喜欢的老宅男，却因为一次意外的公会聚会，竟然和一个美女一起同居了！而且，自那以后，爱情女神似乎开始关注我了，美女竟然一个接一个的，接二连三的住进了我家！
　　但我却不知道，其实她们是有目的而来的，在不知不觉中，我已以被某个秘密组织给盯上了。自此，我已再无宁静之日了。",我的后宫都是异能者,14.1万,191,2016-08-20 21:47,"
                        
                            连载中                    ",战斗|后宫|超能力,2016-08-22 09:59,http://www.linovel.net/book/101045.html,10.8万
sido,"“你说我把什么都不当回事？别怪到我头上来，毕竟我的存在对任何人来说都是可有可无的吧。”
因为从来没有被谁需要过。
从前也是。
现在也是。
并且未来——

“你是让我离开这里必不可少的道具，跟我联手吧申也。”
被关在这“牢狱”中的她，是第一个发自内心渴望着申也存在的人。
“你的姓氏和我毫无关系，但你会成为我的使魔。”
“没有你的话我也不会来这个城市了。”
“申也同学，你的存在可是非常必要的哦。”
第一个出现后接下来是第二个，然后是第三个、第四个••••••

拥有不死身的少年在某一天起获得了存在的价值，顺带一起发生变化的是他那“不寻常”的日常。
突入夜晚的暗杀者、轻浮的“二流”魔术师、在世界周游的海外少女、神秘莫测的邻家邻居•••以及那个被关在“垃圾箱”中的“黑色恶魔”，越过了世界的规则的超常存在开始聚集在城市中。

“你看得见吗，那个组成了你的‘式’？”

这是发生在某个城市里的，有关某个遥远过去和无尽未来的故事，而故事的主角就是这些脱离了日常的家伙们。
",赛菲洛斯的公式,14.4万,119,2016-07-27 20:46,"
                        
                            连载中                    ",幻想|战斗,2016-08-22 18:29,http://www.linovel.net/book/100897.html,5.8万
